CustomerID,FirstName,LastName,PhoneNumber,Email,Age,Town,County,Region,SignupDate,CustomerSegment,MarketingOptIn
C00596,Emmanuel,Kariuki,+254700481627,emmanuel.kariuki14@gmail.com,18.0,Busia,Busia,Western,2023-11-03,Regular,y
C00597,Wambui,Njoroge,0722 530 759,wambui.njoroge15@outlook.com,34.0,Narok,Narok,Rift Valley,2025-02-11,New,Yes
C00598,Wanjiku  ,Wafula,254710429381,wanjiku.wafula16@gmail.com,40.0,Migori,Migori,Nyanza,2023-10-09,Loyal,Yes
C00599,Kelvin,Nyambura,,kelvin.nyambura17@gmail.com,40.0,Thika,Kiambu,Nairobi Metro,2025-02-26,New,Yes
C00600,Kerubo,Otieno,0700997279,kerubo.otieno18@outlook.com,39.0,Machakos,Machakos,Eastern,2022-03-08,Loyal,yes
C00601,Kelvin,Kimani,+254733659579,kelvin.kimani19@gmail.com,18.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-10-10,Loyal,Yes
C00602,Faith,Nyaga,0790 319 201,faith.nyaga20@gmail.com,28.0,Mombasa,mombasa,Coast,2025-03-09,New,y
C00603,Wambui,Rono,254701306382,wambui.rono21@outlook.com,25.0,Murang'a,Murang'a,Central,2024-03-27,New,Y 
C00604,Michael,Achieng,0710267206 ,michael.achieng22@gmail.com,25.0,KAREN,Nairobi,Nairobi Metro,2024-06-05,VIP,n
C00605,Kevin,Onyango,0701284880,kevin.onyango23@gmail.com,33.0,Kilifi,Kilifi,Coast,2024-10-29,Regular,y
C00606,Cherono,Abdullahi,+254110825598,cherono.abdullahi24@outlook.com,60.0,Nakuru,Nakuru,Rift Valley,2022-10-25,Loyal,No
C00607,Victor,Onyango,0701 429 333,victor.onyango25@gmail.com,30.0,Thika,Kiambu,Nairobi Metro,2024-04-27,Regular,y
C00608,Faith,Odhiambo,254759921258,faith.odhiambo26@gmail.com,31.0,Mombasa,Mombasa,Coast,2025-02-13,Loyal,no
C00609,Peter,Hussein,0110249553 ,peter.hussein27@outlook.com,33.0,Machakos,Machakos,Eastern,2024-11-12,Regular,y
C00610,Samuel,Wekesa,0710969196,samuel.wekesa28@gmail.com,37.0,Kisumu,Kisumu,Nyanza,2023-06-08,Loyal,No
C00611,Hassan,Nyaga,+254759230577,hassan.nyaga29@gmail.com,41.0,Narok,Narok,Rift Valley,2024-12-06,New,No
C00612,James,Otieno,0759 897 729,james.otieno30@outlook.com,47.0,Kericho,Kericho,Rift Valley,2024-05-14,Loyal,Y 
C00613,Omar,Maina,254110849567,omar.maina31@gmail.com,34.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-01-01,New,Yes
C00614,Anthony,Ali,0700313536 ,,54.0,Eldoret,Uasin Gishu,Rift Valley,2023-12-29,Regular,Yes
C00615,Adhiambo,Wanjiru,0745935229,adhiambo.wanjiru33@outlook.com,25.0,Kisii,Kisii,Nyanza,2024-04-19,Loyal,Yes
C00616,Chebet,Kones,+254722882924,chebet.kones34@gmail.com,38.0,Kisumu,Kisumu,Nyanza,2023-01-07,New,Yes
C00617,Chebet,Adhiambo,0110 941 072,chebet.adhiambo35@gmail.com,23.0,Kilifi,Kilifi,Coast,2024-02-02,Loyal, No
C00618,Daniel,Kones,254790859726,daniel.kones36@outlook.com,42.0,Meru,Meru,Eastern,2023-06-27,Regular,Y 
C00619,Mercy,Mwenda,0790920140 ,mercy.mwenda37@gmail.com,43.0,Embu,Embu,Eastern,2024-04-12,Regular,Yes
C00620,Njeri,Kilonzo,0722526309,njeri.kilonzo38@gmail.com,30.0,Ukunda,Kwale,Coast,2024-07-15,New,Y 
C00621,Muthoni,Mwangi,+254745355693,muthoni.mwangi39@outlook.com,33.0,Bungoma,Bungoma,Western,2025-06-11,Loyal,Yes
C00622,Kelvin,Ali,0710 519 338,kelvin.ali40@gmail.com,44.0,Nyeri,Nyeri,Central,2022-03-03,Loyal,Yes
C00623,Dennis,Mwenda,254759178829,dennis.mwenda41@gmail.com,32.0,Migori,Migori,Nyanza,2025-03-23,New,Yes
C00624,John,Mohamed,0700480402 ,john.mohamed42@outlook.com,42.0,Narok,Narok,Rift Valley,2025-05-01,Regular,No
C00625,Samuel,Kariuki,0759617693,samuel.kariuki43@gmail.com,38.0,Migori,Migori,Nyanza,2025-04-08,Regular,Yes
C00626,Adhiambo,Nyaga,+254700460430,adhiambo.nyaga44@gmail.com,34.0,Kisumu,Kisumu,Nyanza,2022-01-01,Loyal,n
C00627,Kevin,Kamau,0110 104 816,kevin.kamau45@outlook.com,18.0,Embu,Embu,Eastern,2024-08-11,Regular,Yes
C00628,Akinyi,Onyango,254790838976,akinyi.onyango46@gmail.com,25.0,Kakamega,Kakamega,Western,2023-04-23,Regular,No
C00629,Kevin,Achieng,0733340479 ,kevin.achieng47@gmail.com,35.0,Busia,Busia,Western,2024-02-29,New,No
C00630,Faith,Ali,0700388598,faith.ali48@outlook.com,25.0,Narok,Narok,Rift Valley,2025-06-13,Regular,Yes
C00631,Muthoni,Njuguna,+254700174883,muthoni.njuguna49@gmail.com,34.0,Narok,Narok,Rift Valley,2024-12-11,New,No
C00632,Joseph,Odhiambo,0733 597 354,joseph.odhiambo50@gmail.com,18.0,Ruiru,Kiambu,Nairobi Metro,2023-06-12,New,Yes
C00633,Michael,Mutua,254701476189,michael.mutua51@outlook.com,27.0,Bungoma,Bungoma,Western,2022-05-06,Regular,yes
C00634,Mercy,Mohamed,0733425372 ,mercy.mohamed52@gmail.com,28.0,Ukunda,Kwale,Coast,2023-10-15,New,Yes
C00635,Grace,Nyaga,0110492607,grace.nyaga53@gmail.com,18.0,Thika,Kiambu,Nairobi Metro,2024-08-21,Regular,y
C00636,Emmanuel,Chebet,+254768780855,emmanuel.chebet54@outlook.com,48.0,Nyeri,Nyeri,Central,2023-09-02,VIP,No
C00637,Faith,Mohamed,0710 751 229,faith.mohamed55@gmail.com,48.0,Ruiru,Kiambu,Nairobi Metro,2023-02-24,New,Yes
C00638,Joseph,Maina,254110202096,joseph.maina56@gmail.com,33.0,Murang'a,Murang'a,Central,2022-09-15,Regular,y
C00639,Joseph,Onyango,0722639290 ,joseph.onyango57@outlook.com,26.0,Karen,Nairobi,Nairobi Metro,2025-06-07,Loyal,No
C00640,Amina,Njoroge,0790955887,amina.njoroge58@gmail.com,18.0,Busia,Busia,Western,2024-05-18,New,Yes
C00641,Joseph,Nyaga,+254110664395,joseph.nyaga59@gmail.com,46.0,Karen,Nairobi,Nairobi Metro,2024-10-30,New,No
C00642,Omar,Wekesa,0759 711 063,omar.wekesa60@outlook.com,25.0,Ukunda,Kwale,Coast,2022-04-22,Loyal,Yes
C00643,John,Muriithi,254768297316,john.muriithi61@gmail.com,28.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-06-14,New,No
C00644,Kerubo,Nyambura,0110771983 ,kerubo.nyambura62@gmail.com,34.0,Migori,Migori,Nyanza,2025-02-12,Regular,No
C00645,Collins,Hassan,0733171438,collins.hassan63@outlook.com,22.0,Kisii,Kisii,Nyanza,2024-01-11,Regular,No
C00646,Faith,Njuguna,+254745819462,faith.njuguna64@gmail.com,38.0,Eldoret,Uasin Gishu,Rift Valley,2025-07-01,Loyal,No
C00647,Samuel,Kimani,0790 136 687,samuel.kimani65@gmail.com,33.0,Ol Kalou,Nyandarua,Central,2025-07-10,Regular,No
C00648,Emmanuel,Sang,254110667074,emmanuel.sang66@outlook.com,29.0,Migori,Migori,Nyanza,2025-06-14,New,y
C00649,Adhiambo,Mwangi,0745224033 ,adhiambo.mwangi67@gmail.com,32.0,Murang'a,Murang'a,Central,2024-10-21,Loyal,Yes
C00650,James,Njuguna,0745185122,james.njuguna68@gmail.com,34.0,Kakamega,Kakamega,Western,2025-06-18,New,Y 
C00651,Kerubo,Mwenda,+254768609206,kerubo.mwenda69@outlook.com,21.0,Kisumu,Kisumu,Nyanza,2025-01-27,New,YES
C00652,Akinyi,Gitau,0722 736 313,akinyi.gitau70@gmail.com,38.0,Kilifi,Kilifi,Coast,2024-06-11,New,n
C00653,Joseph,Wanjiru,254700946915,joseph.wanjiru71@gmail.com,31.0,Kisumu,Kisumu,Nyanza,2025-06-14,New,No
C00654,James,Kiptoo,0110281329 ,james.kiptoo72@outlook.com,,Kisii,Kisii,Nyanza,2023-01-26,New,Yes
C00655,Michael,Rono,0700595558,michael.rono73@gmail.com,31.0,Machakos,Machakos,Eastern,2022-03-27,New,no
C00656,Nafula,Sang,+254768826407,nafula.sang74@gmail.com,40.0,Kakamega,Kakamega,Western,2022-07-15,New, No
C00657,Michael,Achieng,0790 744 098,michael.achieng75@outlook.com,34.0,Nairobi CBD,Nairobi,Nairobi Metro,2025-04-27,Loyal,No
C00658,Samuel,Chebet,254759478192,samuel.chebet76@gmail.com,44.0,Mombasa,Mombasa,Coast,2023-04-05,Regular,No
C00659,Chebet,Kilonzo,0710578812 ,chebet.kilonzo77@gmail.com,31.0,Kakamega,Kakamega,Western,2024-06-20,Regular,Yes
C00660,Halima,Kimani,0110336125,halima.kimani78@outlook.com,49.0,Nyeri,Nyeri,Central,2024-03-13,Loyal,No
C00661,Wanjiku,Onyango,+254790777107,wanjiku.onyango79@gmail.com,30.0,Kericho,Kericho,Rift Valley,2022-08-07,New,yes
C00662,Kelvin,Hassan,0733 666 514,kelvin.hassan80@gmail.com,,Meru,Meru,Eastern,2025-01-29,New,n
C00663,Abdi,Kariuki,254759791763,abdi.kariuki81@outlook.com,,Embu,Embu,Eastern,2023-04-15,Loyal,NO
C00664,Kelvin,Mwangi,0759438404 ,kelvin.mwangi82@gmail.com,22.0,Thika,Kiambu,Nairobi Metro,2022-01-23,New,Yes
C00665,Habiba,Odhiambo,0768887583,habiba.odhiambo83@gmail.com,33.0,Ol Kalou,Nyandarua,Central,2025-03-10,Loyal,No
C00666,Adhiambo,Chebet,+254759600961,adhiambo.chebet84@outlook.com,46.0,Westlands,Nairobi,Nairobi Metro,2022-07-28,Regular,NO
C00667,Akinyi,Odhiambo,0759 230 394,akinyi.odhiambo85@gmail.com,51.0,Embu,Embu,Eastern,2023-12-26,Regular,Yes
C00668,George,Nyaga,254733637640,george.nyaga86@gmail.com,29.0,Mombasa,Mombasa,Coast,2023-07-17,Loyal,Yes
C00669,Yusuf,Kilonzo,0733680013 ,yusuf.kilonzo87@outlook.com,29.0,Nyeri,Nyeri,Central,2022-07-14,Regular,Yes
C00670,Michael,Kones,0790585750,michael.kones88@gmail.com,36.0,Thika,kiambu,Nairobi Metro,2025-05-03,New,Yes
C00671,Kerubo,Sang,+254745726393,kerubo.sang89@gmail.com,49.0,Kericho,Kericho,Rift Valley,2022-09-16,VIP,No
C00672,Brian,Abdullahi,,brian.abdullahi90@outlook.com,54.0,Eldoret,Uasin Gishu,Rift Valley,2024-02-13,New,Yes
C00673,George,Nyambura,,george.nyambura91@gmail.com,20.0,Karen,Nairobi,Nairobi Metro,2023-06-20,Loyal,Yes
C00674,Emmanuel  ,Nyambura,0710769710 ,emmanuel.nyambura92@gmail.com,18.0,Machakos,Machakos,Eastern,2022-02-06,Loyal,No
C00675,Muthoni,Sang,0110543851,muthoni.sang93@outlook.com,18.0,Kisii,Kisii,Nyanza,2022-05-12,Regular,y
C00676,Samuel,Njoroge,+254745947898,samuel.njoroge94@gmail.com,28.0,Mombasa,Mombasa,Coast,2023-01-17,New,Yes
C00677,Daniel,Njuguna,0745 963 504,daniel.njuguna95@gmail.com,18.0,Meru,Meru,Eastern,2023-03-05,New,No
C00678,Achieng,Adhiambo,254700370407,achieng.adhiambo96@outlook.com,33.0,Karen,Nairobi,Nairobi Metro,2025-05-18,VIP,Yes
C00679,Faith,Wanjiru,0733552952 ,faith.wanjiru0@gmail.com,29.0,Machakos,Machakos,Eastern,2023-10-25,New,n
C00680,Felix,Abdullahi,0733633988,felix.abdullahi1@gmail.com,31.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-01-20,New,No
C00681,Emmanuel,Nyambura,+254790344261,emmanuel.nyambura2@outlook.com,37.0,Kakamega,Kakamega,Western,2022-06-12,Regular,Yes
C00682,Wanjiku,Adhiambo,0790 580 155,wanjiku.adhiambo3@gmail.com,38.0,Nakuru,Nakuru,Rift Valley,2024-07-20,Regular,Yes
C00683,Nafula,Adhiambo,254759619911,nafula.adhiambo4@gmail.com,26.0,Kisumu,Kisumu,Nyanza,2023-10-01,New,y
C00684,Cherono,Kilonzo,0700478785 ,cherono.kilonzo5@outlook.com,18.0,Karen,Nairobi,Nairobi Metro,2024-07-02,New,Yes
C00685,Anthony,Kilonzo,0768605880,anthony.kilonzo6@gmail.com,41.0,Mombasa,Mombasa,Coast,2023-07-01,Regular,no
C00686,Brian,Kiptoo,+254790953535,brian.kiptoo7@gmail.com,37.0,Mombasa,Mombasa,Coast,2024-08-07,New,No
C00687,Samuel,Achieng,0759 251 923,samuel.achieng8@outlook.com,22.0,Kisii,Kisii,Nyanza,2023-02-11,New,n
C00688,Wairimu,Mohamed,254759893139,wairimu.mohamed9@gmail.com,36.0,Busia,Busia,Western,2022-06-22,Regular,No
C00689,Fatuma,Chebet,0722567453 ,fatuma.chebet10@gmail.com,39.0,Kilifi,Kilifi,Coast,2024-05-08,VIP,No
C00690,Paul,Abdullahi,0759213105,paul.abdullahi11@outlook.com,29.0,Kisii,Kisii,Nyanza,2025-02-26,New,No
C00691,George,Barasa,+254790875311,george.barasa12@gmail.com,29.0,Ruiru,Kiambu,Nairobi Metro,2025-07-16,Regular,Yes
C00692,Amina,Njoroge,0710 451 728,amina.njoroge13@gmail.com,18.0,Karen,Nairobi,Nairobi Metro,2023-04-15,New,No
C00693,Wairimu,Mwenda,254745382675,wairimu.mwenda14@outlook.com,28.0,Kericho,Kericho,Rift Valley,2024-10-26,New,Yes
C00694,Dennis,Nyambura,0790644071 ,dennis.nyambura15@gmail.com,54.0,Ukunda,Kwale,Coast,2022-10-14,Regular,Yes
C00695,Wanjiru,Odhiambo,0733680187,wanjiru.odhiambo16@gmail.com,20.0,Ukunda,Kwale,Coast,2023-01-30,Loyal,Yes
C00696,Omar,Barasa,+254790277261,omar.barasa17@outlook.com,46.0,Machakos,Machakos,Eastern,2023-02-14,Regular,No
C00697,Paul,Mutua,0790 560 994,,18.0,Busia,Busia,Western,2024-03-21,Regular,Yes
C00698,Joseph,Mohamed,254722707407,joseph.mohamed19@gmail.com,20.0,Ruiru,Kiambu,Nairobi Metro,2022-07-23,Loyal,Yes
C00699,Victor,Kimani,0759667616 ,victor.kimani20@outlook.com,34.0,Busia,Busia,Western,2022-12-19,VIP,Yes
C00700,Wanjiru,Wanjiru,0110822867,wanjiru.wanjiru21@gmail.com,30.0,KILIFI,Kilifi,Coast,2022-05-21,Loyal,y
C00701,Anthony,Achieng,+254745604139,anthony.achieng22@gmail.com,,Kakamega,Kakamega,Western,2024-05-07,VIP,no
C00702,Felix,Kamau,0759 781 167,felix.kamau23@outlook.com,26.0,Nyeri,Nyeri,Central,2025-07-17,Regular,No
C00703,Brian,Mwangi,254733834219,brian.mwangi24@gmail.com,29.0,Eldoret,Uasin Gishu,Rift Valley,2024-12-16,VIP,No
C00704,Zainab,Mwangi,0733844394 ,zainab.mwangi25@gmail.com,43.0,Karen,Nairobi,Nairobi Metro,2023-07-10,New,Yes
C00705,Adhiambo,Achieng,0110866512,adhiambo.achieng26@outlook.com,48.0,Ruiru,Kiambu,Nairobi Metro,2025-07-22,Regular,Yes
C00706,Brian,Otieno,+254722477198,brian.otieno27@gmail.com,20.0,Nyeri,Nyeri,Central,2025-03-13,New,Yes
C00707,Wanjiru,Abdullahi,0790 113 314,wanjiru.abdullahi28@gmail.com,38.0,NYERI,Nyeri,Central,2022-12-01,Regular,No
C00708,Felix,Onyango,254790618769,felix.onyango29@outlook.com,22.0,Kisii,Kisii,Nyanza,2022-09-21,New,Yes
C00709,Victor,Chebet,0110427635 ,victor.chebet30@gmail.com,59.0,Machakos,Machakos,Eastern,2023-03-26,Regular,Yes
C00710,John,Maina,0110664138,john.maina31@gmail.com,31.0,Eldoret,Uasin Gishu,Rift Valley,2025-06-22,Regular,Yes
C00711,Faith,Chebet,+254710359447,faith.chebet32@outlook.com,67.0,Nairobi CBD,Nairobi,Nairobi Metro,2023-05-16,Regular,y
C00712,Nafula,Mohamed,0701 738 484,nafula.mohamed33@gmail.com,37.0,Kakamega,Kakamega,Western,2023-10-27,Loyal,YES
C00713,Faith,Achieng,254701772723,faith.achieng34@gmail.com,38.0,Migori,Migori,Nyanza,2025-05-02,New,YES
C00714,James,Ali,0768858869 ,james.ali35@outlook.com,25.0,Kericho,Kericho,Rift Valley,2022-06-29,Regular,No
C00715,Cherono,Adhiambo,0700476818,cherono.adhiambo36@gmail.com,34.0,Ukunda,Kwale,Coast,2022-06-01,Regular,Yes
C00716,Fatuma,Mwangi,+254110993516,fatuma.mwangi37@gmail.com,18.0,Westlands,Nairobi,Nairobi Metro,2023-08-31,New,Yes
C00717,Daniel,Chebet,0722 233 022,daniel.chebet38@outlook.com,42.0,Mombasa,Mombasa,Coast,2023-03-24,Regular,Yes
C00718,Michael,Onyango,,michael.onyango39@gmail.com,43.0,Ol Kalou,Nyandarua,Central,2022-01-05,New,No
C00719,Kevin,Onyango,0701238103 ,kevin.onyango40@gmail.com,44.0,Kisii,Kisii,Nyanza,2023-03-28,VIP,NO
C00720,Moraa,Kiptoo,0745180991,moraa.kiptoo41@outlook.com,41.0,Kisumu,Kisumu,Nyanza,2025-04-05,New,YES
C00721,John,Rono,+254110758168,john.rono42@gmail.com,38.0,Nairobi CBD,nairobi,Nairobi Metro,2023-01-20,New,Yes
C00722,Stephen,Otieno,0700 401 896,stephen.otieno43@gmail.com,38.0,Kericho,Kericho,Rift Valley,2023-01-19,Regular,Yes
C00723,Samuel,Kones,254110429954,samuel.kones44@outlook.com,29.0,Kakamega,Kakamega,Western,2025-07-20,Regular,Yes
C00724,Ibrahim,Kamau,0768189227 ,ibrahim.kamau45@gmail.com,40.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-09-13,Loyal,No
C00725,Mercy,Njuguna,0722794748,mercy.njuguna46@gmail.com,48.0,Narok,Narok,Rift Valley,2024-06-22,New,Yes
C00726,Samuel,Kamau,+254710778432,samuel.kamau47@outlook.com,43.0,Ukunda,Kwale,Coast,2022-05-24,New,Yes
C00727,Moraa,Wafula,0745 818 230,moraa.wafula48@gmail.com,29.0,Narok,Narok,Rift Valley,2023-04-21,Regular,y
C00728,Brian,Nyaga,254733530340,brian.nyaga49@gmail.com,43.0,Migori,Migori,Nyanza,2025-05-20,New, No
C00729,Paul,Cherono,0768294836 ,paul.cherono50@outlook.com,,Migori,Migori,Nyanza,2024-01-20,Regular,Yes
C00730,Dennis,Njuguna,0759998198,dennis.njuguna51@gmail.com,18.0,Machakos,Machakos,Eastern,2024-01-08,New,Yes
C00731,Halima,Wekesa,+254759770811,halima.wekesa52@gmail.com,41.0,Ruiru,Kiambu,Nairobi Metro,2022-11-24,Regular,No
C00732,Nyokabi,Kones,0768 955 259,nyokabi.kones53@outlook.com,18.0,Kericho,Kericho,Rift Valley,2024-07-19,New,No
C00733,Faith,Njuguna,254701577980,faith.njuguna54@gmail.com,32.0,Ruiru,Kiambu,Nairobi Metro,2023-06-18,Regular,No
C00734,Wanjiru,Mutua,0745946781 ,wanjiru.mutua55@gmail.com,25.0,Kisii,Kisii,Nyanza,2022-01-13,Loyal,No
C00735,Stephen,Wafula,0700860708,stephen.wafula56@outlook.com,20.0,Eldoret,Uasin Gishu,Rift Valley,2024-07-11,New,No
C00736,Joseph,Kones,+254790725075,joseph.kones57@gmail.com,42.0,Mombasa,Mombasa,Coast,2023-10-06,Loyal,NO
C00737,Wairimu,Odhiambo,0745 419 791,wairimu.odhiambo58@gmail.com,22.0,Ukunda,Kwale,Coast,2022-03-19,New,Yes
C00738,Emmanuel,Sang,254745174260,emmanuel.sang59@outlook.com,58.0,Bungoma,Bungoma,Western,2025-02-19,New,YES
C00739,Adhiambo,Kiptoo,0701515778 ,adhiambo.kiptoo60@gmail.com,33.0,Kakamega,Kakamega,Western,2024-09-19,Regular,YES
C00740,Muthoni,Kilonzo,0790422187,muthoni.kilonzo61@gmail.com,38.0,Nyeri,Nyeri,Central,2023-10-07,New,y
C00741,Wambui,Sang,+254722441681,wambui.sang62@outlook.com,42.0,Kisii,Kisii,Nyanza,2023-04-15,New,No
C00742,Cherono,Gitau,0745 595 311,cherono.gitau63@gmail.com,24.0,Karen,Nairobi,Nairobi Metro,2023-08-02,New,Yes
C00743,Wambui,Adhiambo,254700757516,wambui.adhiambo64@gmail.com,36.0,Karen,Nairobi,Nairobi Metro,2022-07-23,Regular,No
C00744,Akinyi,Otieno,0745486620 ,akinyi.otieno65@outlook.com,21.0,Thika,Kiambu,Nairobi Metro,2024-05-15,Regular,Yes
C00745,Njeri,Njuguna,0710417543,njeri.njuguna66@gmail.com,58.0,Westlands,Nairobi,Nairobi Metro,2023-02-08,Regular, No
C00746,Grace,Kimani,+254733321648,grace.kimani67@gmail.com,18.0,Eldoret,Uasin Gishu,Rift Valley,2024-01-23,New,No
C00747,Emmanuel,Kariuki,0790 446 987,emmanuel.kariuki68@outlook.com,45.0,Kisumu,Kisumu,Nyanza,2025-01-06,Regular,No
C00748,George,Nyaga,254722318598,george.nyaga69@gmail.com,22.0,Kisumu,Kisumu,Nyanza,2025-06-07,Regular,Yes
C00749,James,Muriithi,0745196529 ,james.muriithi70@gmail.com,51.0,Busia,Busia,Western,2022-07-08,Regular,Yes
C00750,Achieng,Kones,0759966429,achieng.kones71@outlook.com,26.0,Eldoret,Uasin Gishu,Rift Valley,2024-01-24,New,Y 
C00751,Abdi,Auma,+254733959339,abdi.auma72@gmail.com,35.0,Ol Kalou,Nyandarua,Central,2025-05-11,New,yes
C00752,Collins,Mohamed,0722 207 247,collins.mohamed73@gmail.com,18.0,Nairobi CBD,nairobi,Nairobi Metro,2024-01-03,Regular,No
C00753,Samuel,Rono,254710160671,samuel.rono74@outlook.com,29.0,Migori,Migori,Nyanza,2022-12-02,New,y
C00754,Zainab,Cherono,0110278590 ,zainab.cherono75@gmail.com,26.0,Kilifi,Kilifi,Coast,2023-01-31,Regular,NO
C00755,George,Muriithi,0790296881,george.muriithi76@gmail.com,27.0,Embu,Embu,Eastern,2023-10-09,Regular,Yes
C00756,Wambui,Kones,+254110133139,wambui.kones77@outlook.com,37.0,Ol Kalou,Nyandarua,Central,2025-06-17,Regular,No
C00757,Victor,Auma,0710 696 092,victor.auma78@gmail.com,31.0,Kisii,Kisii,Nyanza,2022-03-26,Regular,Yes
C00758,Ibrahim,Odhiambo,254790693477,ibrahim.odhiambo79@gmail.com,29.0,Ol Kalou,Nyandarua,Central,2022-12-07,Loyal,Yes
C00759,Grace,Hussein,0733865670 ,grace.hussein80@outlook.com,,Ol Kalou,Nyandarua,Central,2023-03-05,New,No
C00760,Amina,Sang,0700164651,amina.sang81@gmail.com,44.0,Nairobi CBD,Nairobi,Nairobi Metro,2022-11-09,New,NO
C00761,Hassan,Chebet,+254733200738,hassan.chebet82@gmail.com,43.0,Busia,Busia,Western,2023-11-20,Regular,No
C00762,Brian,Sang,0701 561 948,brian.sang83@outlook.com,,Murang'a,Murang'a,Central,2025-07-10,Regular,No
C00763,Omar,Wafula,254722839124,omar.wafula84@gmail.com,35.0,Kisumu,Kisumu,Nyanza,2024-01-11,Regular,Yes
C00764,Daniel,Kimani,0701810440 ,daniel.kimani85@gmail.com,39.0,Westlands,Nairobi,Nairobi Metro,2023-08-25,VIP,Y 
C00765,Dennis,Muriithi,0790824891,dennis.muriithi86@outlook.com,35.0,Murang'a,Murang'a,Central,2022-01-13,Regular,No
C00766,Ibrahim,Nyambura,+254722113992,ibrahim.nyambura87@gmail.com,32.0,Bungoma,Bungoma,Western,2023-11-15,Loyal,Yes
C00767,Dennis,Nyambura,0701 606 632,dennis.nyambura88@gmail.com,40.0,Busia,Busia,Western,2023-04-05,Regular,Y 
C00768,Samuel,Gitau,254710338514,samuel.gitau89@outlook.com,24.0,Nairobi CBD,Nairobi,Nairobi Metro,2024-09-06,Regular,Yes
C00769,Zainab,Kones,0733146189 ,zainab.kones90@gmail.com,21.0,Karen,Nairobi,Nairobi Metro,2024-06-28,VIP,No
C00770,Michael,Kones,0768190903,michael.kones91@gmail.com,35.0,Ol Kalou,Nyandarua,Central,2024-03-07,New,Yes
C00771,Habiba,Kariuki,+254733353230,habiba.kariuki92@outlook.com,47.0,Embu,Embu,Eastern,2022-05-19,Regular,Y 
C00772,Wanjiru,Otieno,0745 380 766,wanjiru.otieno93@gmail.com,24.0,Machakos,Machakos,Eastern,2024-08-29,Regular,No
C00773,Halima,Kilonzo,254759110789,halima.kilonzo94@gmail.com,31.0,Kisii,Kisii,Nyanza,2025-05-09,New,Yes
C00774,Faith,Nyaga,0722635338 ,faith.nyaga95@outlook.com,28.0,Eldoret,Uasin Gishu,Rift Valley,2025-04-24,VIP,No
C00775,Adhiambo,Kilonzo,0701124013,adhiambo.kilonzo96@gmail.com,27.0,Bungoma,Bungoma,Western,2025-03-16,New,No
C00776,Wanjiru,Gitau,,wanjiru.gitau0@gmail.com,53.0,Migori,Migori,Nyanza,2023-09-20,New,No
C00777,Akinyi,Wekesa,0700 839 820,akinyi.wekesa1@outlook.com,27.0,Kisumu,Kisumu,Nyanza,2024-11-17,New,No
C00778,Adhiambo,Kamau,254110615825,adhiambo.kamau2@gmail.com,53.0,Mombasa,Mombasa,Coast,2023-08-22,VIP,Yes
C00779,James,Adhiambo,0722169975 ,james.adhiambo3@gmail.com,30.0,Eldoret,Uasin Gishu,Rift Valley,2023-04-30,Regular,Yes
C00780,Ibrahim,Nyambura,0710354980,ibrahim.nyambura4@outlook.com,36.0,Eldoret,Uasin Gishu,Rift Valley,2022-06-03,New,Yes
C00781,Stephen,Kamau,+254790766738,stephen.kamau5@gmail.com,35.0,Kericho,Kericho,Rift Valley,2022-11-20,Regular,yes
C00782,Nyokabi  ,Wafula,0110 612 487,nyokabi.wafula6@gmail.com,30.0,Meru,Meru,Eastern,2024-11-28,Regular,Yes
C00783,Samuel,Abdullahi,254790554127,samuel.abdullahi7@outlook.com,47.0,Kakamega,Kakamega,Western,2022-09-18,Regular,Yes
C00784,David,Adhiambo,0110586088 ,david.adhiambo8@gmail.com,28.0,Murang'a,Murang'a,Central,2024-05-17,Regular, No
C00785,Michael,Mwangi,0701139082,michael.mwangi9@gmail.com,25.0,Migori,Migori,Nyanza,2023-03-08,Regular, No
C00786,Ibrahim,Gitau,+254700237589,ibrahim.gitau10@outlook.com,23.0,Narok,Narok,Rift Valley,2025-06-18,New,Yes
C00787,Moraa,Wanjiru,0722 971 790,moraa.wanjiru11@gmail.com,43.0,Busia,Busia,Western,2025-01-19,New,YES
C00788,Halima,Odhiambo,254700198824,halima.odhiambo12@gmail.com,33.0,Ol Kalou,Nyandarua,Central,2022-04-09,New,Yes
C00789,Daniel,Auma,0745301950 ,daniel.auma13@outlook.com,18.0,MERU,Meru,Eastern,2023-12-24,Loyal,No
C00790,Amina,Njoroge,0759369289,amina.njoroge14@gmail.com,40.0,Nyeri,Nyeri,Central,2025-01-20,Loyal,Yes
C00791,Omar,Kones,+254110410210,omar.kones15@gmail.com,35.0,Ol Kalou,Nyandarua,Central,2022-06-21,Regular,Y 
C00792,Samuel,Onyango,0790 139 810,samuel.onyango16@outlook.com,49.0,Nyeri,Nyeri,Central,2022-12-25,Loyal,Yes
C00793,Grace,Kilonzo,254759582016,grace.kilonzo17@gmail.com,40.0,Kakamega,Kakamega,Western,2022-07-03,Regular,Yes
C00794,George,Barasa,0790647285 ,george.barasa18@gmail.com,43.0,Busia,Busia,Western,2023-05-07,Regular,Yes
